COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,ANO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPENO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2009,2009A,20.0,20.0,440,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,20.0,20.0,480,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,19.0,15.0,255,17.0,0.78,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,15.0,15.0,147,9.8,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,14.0,14.0,385,27.5,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,14.0,14.0,532,38.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,13.0,13.0,287,22.1,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,12.0,12.0,120,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,10.0,10.0,250,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,10.0,10.0,170,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,9.0,9.0,81,9.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,9.0,9.0,153,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2009,2009A,8.0,8.0,336,42.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,6.0,6.0,58,9.8,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,6.0,6.0,96,16.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,6.0,6.0,150,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,6.0,2.0,44,22.0,0.33,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2009,2009A,5.0,5.0,100,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,4.0,4.0,80,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2009,2009A,4.0,4.0,56,14.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,2.0,2.0,60,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,HORTALIZAS,TOMATE,TOMATE,2009,2009A,2.0,2.0,30,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,74.0,74.0,2595,35.7,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,73.0,73.0,1533,21.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,70.0,70.0,1680,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,2009,2009B,60.0,60.0,540,9.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,59.0,59.0,1180,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,50.0,50.0,750,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,40.0,40.0,400,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,2009,2009B,39.0,38.0,874,23.0,0.97,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,31.0,31.0,620,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,2009,2009B,30.0,30.0,567,18.9,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,30.0,30.0,450,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,2009,2009B,30.0,30.0,600,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,2009,2009B,27.0,27.0,540,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,25.0,25.0,550,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,25.0,25.0,555,22.2,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2009,2009B,23.0,22.0,484,22.0,0.95,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,20.0,20.0,300,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,15.0,13.0,221,17.0,0.86,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,14.0,14.0,532,38.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,13.0,13.0,221,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,13.0,13.0,364,28.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,10.0,10.0,143,14.3,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,10.0,10.0,250,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,9.0,9.0,153,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,9.0,9.0,153,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,6.0,6.0,96,16.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,6.0,6.0,153,25.5,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2009,2009B,6.0,6.0,252,42.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,5.0,5.0,71,14.2,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,3.0,1.0,20,20.0,0.33,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2009,2009B,2.0,2.0,40,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2009,2009B,2.0,2.0,24,12.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,2.0,2.0,30,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,2009,2009B,1.0,1.0,30,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,201,2010A,100.0,70.0,1400,20.0,0.7,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,201,2010A,96.0,77.0,2695,35.0,0.80,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,201,2010A,80.0,70.0,1400,20.0,0.87,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,201,2010A,70.0,70.0,1400,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,201,2010A,65.0,65.0,1560,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,201,2010A,60.0,54.0,540,10.0,0.9,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,201,2010A,55.0,55.0,1375,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,201,2010A,53.0,53.0,530,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,201,2010A,40.0,40.0,800,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,201,2010A,40.0,40.0,600,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,201,2010A,36.0,34.0,782,23.0,0.94,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,201,2010A,35.0,35.0,525,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,201,2010A,35.0,35.0,661,18.9,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,201,2010A,35.0,34.0,680,20.0,0.97,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,HORTALIZAS,TOMATE,TOMATE,201,2010A,30.0,30.0,150,5.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,201,2010A,25.0,22.0,528,24.0,0.88,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,201,2010A,25.0,23.0,520,22.61,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,201,2010A,25.0,25.0,250,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,201,2010A,23.0,20.0,340,17.0,0.86,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,201,2010A,15.0,15.0,525,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,201,2010A,15.0,14.0,230,16.43,0.93,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,201,2010A,15.0,15.0,570,38.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,201,2010A,12.0,12.0,504,42.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,201,2010A,9.0,9.0,90,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,201,2010A,7.0,7.0,66,9.5,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,201,2010A,7.0,7.0,175,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,201,2010A,6.0,6.0,150,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,201,2010A,6.0,6.0,102,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,201,2010A,5.0,5.0,85,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,201,2010A,4.0,4.0,68,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,201,2010A,4.0,4.0,80,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,HORTALIZAS,TOMATE,TOMATE,201,2010A,3.0,3.0,54,18.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,201,2010A,2.0,2.0,30,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,201,2010A,1.0,1.0,30,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,201,2010B,70.0,70.0,1680,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,201,2010B,68.0,68.0,1360,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,201,2010B,60.0,60.0,600,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,201,2010B,55.0,52.0,1716,33.0,0.94,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,201,2010B,51.0,51.0,1122,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,201,2010B,45.0,40.0,400,10.0,0.88,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,201,2010B,40.0,40.0,600,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,201,2010B,38.0,35.0,700,20.0,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,201,2010B,35.0,35.0,696,19.9,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,201,2010B,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,201,2010B,31.0,31.0,713,23.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,HORTALIZAS,TOMATE,TOMATE,201,2010B,30.0,30.0,150,5.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,201,2010B,28.0,28.0,420,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,201,2010B,23.0,21.0,477,22.76,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,201,2010B,20.0,20.0,480,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,201,2010B,20.0,20.0,700,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,201,2010B,18.0,18.0,162,9.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,201,2010B,15.0,15.0,570,38.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,201,2010B,14.0,14.0,238,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,201,2010B,13.0,12.0,194,16.17,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,201,2010B,11.0,11.0,187,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,201,2010B,8.0,5.0,210,42.0,0.62,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,201,2010B,7.0,7.0,66,9.5,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,201,2010B,7.0,7.0,175,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,201,2010B,6.0,6.0,102,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,201,2010B,6.0,6.0,153,25.5,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,201,2010B,6.0,6.0,120,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,201,2010B,5.0,3.0,60,20.0,0.6,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,201,2010B,3.0,3.0,60,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,201,2010B,2.0,2.0,30,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,201,2010B,1.0,1.0,30,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,97.0,84.0,2489,29.64,0.86,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,90.0,90.0,2199,24.44,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,65.0,60.0,1440,24.0,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,63.0,50.0,500,10.0,0.79,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,2011,2011A,60.0,60.0,120,2.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,60.0,50.0,500,10.0,0.83,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,2011,2011A,53.0,53.0,530,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,40.0,35.0,700,20.0,0.87,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,40.0,40.0,600,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,28.0,672,24.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,35.0,525,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,25.0,250,10.0,0.71,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,32.0,605,18.91,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,HORTALIZAS,TOMATE,TOMATE,2011,2011A,35.0,35.0,261,7.46,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,2011,2011A,30.0,30.0,660,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,HORTALIZAS,TOMATE,TOMATE,2011,2011A,25.0,7.0,14,2.0,0.28,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,21.0,17.0,238,14.0,0.80,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,20.0,20.0,480,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,15.0,15.0,147,9.8,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,15.0,15.0,525,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,15.0,15.0,567,37.85,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2011,2011A,12.0,11.0,385,35.0,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,10.0,10.0,170,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,9.0,9.0,81,9.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,8.0,8.0,136,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
