COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,AÑO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPEÑO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
68,SANTANDER,6837,JORDAN,CEREALES,MAIZ,MAIZ,2012,2012B,20.0,20.0,46,2.3,2.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2012,2012B,20.0,18.0,27,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,CEREALES,MAIZ,MAIZ,2012,2012B,19.0,19.0,21,1.12,1.12,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,CEREALES,MAIZ,MAIZ,2012,2012B,19.0,18.0,28,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68264,ENCINO,CEREALES,MAIZ,MAIZ,2012,2012B,18.0,18.0,10,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,CEREALES,MAIZ,MAIZ,2012,2012B,18.0,16.0,40,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68572,PUENTE NACIONAL,CEREALES,MAIZ,MAIZ,2012,2012B,16.0,16.0,40,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68296,GALAN,CEREALES,MAIZ,MAIZ,2012,2012B,15.0,15.0,18,1.25,1.25,GRANO SECO,TRANSITORIO
68,SANTANDER,68425,MACARAVITA,CEREALES,MAIZ,MAIZ,2012,2012B,15.0,15.0,12,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,CEREALES,MAIZ,MAIZ,2012,2012B,15.0,15.0,22,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68573,PUERTO PARRA,CEREALES,MAIZ,MAIZ,2012,2012B,12.0,5.0,7,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2012,2012B,10.0,1.0,1,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68271,FLORIAN,CEREALES,MAIZ,MAIZ,2012,2012B,10.0,6.0,15,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,CEREALES,MAIZ,MAIZ,2012,2012B,9.0,9.0,16,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,CEREALES,MAIZ,MAIZ,2012,2012B,6.0,6.0,15,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68211,CONTRATACION,CEREALES,MAIZ,MAIZ,2012,2012B,6.0,5.0,2,0.5,0.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,CEREALES,MAIZ,MAIZ,2012,2012B,5.0,5.0,12,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,CEREALES,MAIZ,MAIZ,2012,2012B,5.0,5.0,9,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68162,CERRITO,CEREALES,MAIZ,MAIZ,2012,2012B,3.0,3.0,2,0.88,0.88,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,CEREALES,MAIZ,MAIZ,2012,2012B,3.0,3.0,2,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,CEREALES,MAIZ,MAIZ,2012,2012B,3.0,3.0,4,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68615,RIONEGRO,CEREALES,MAIZ,MAIZ,2013,2013A,350.0,150.0,270,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,CEREALES,MAIZ,MAIZ,2013,2013A,340.0,330.0,825,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68673,SAN BENITO,CEREALES,MAIZ,MAIZ,2013,2013A,269.0,246.0,369,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2013,2013A,250.0,220.0,462,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,CEREALES,MAIZ,MAIZ,2013,2013A,250.0,240.0,480,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68324,GUAVATA,CEREALES,MAIZ,MAIZ,2013,2013A,221.0,173.0,276,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,CEREALES,MAIZ,MAIZ,2013,2013A,196.0,190.0,254,1.34,1.34,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,CEREALES,MAIZ,MAIZ,2013,2013A,195.0,45.0,94,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,CEREALES,MAIZ,MAIZ,2013,2013A,185.0,177.0,168,0.95,0.95,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,CEREALES,MAIZ,MAIZ,2013,2013A,180.0,180.0,378,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2013,2013A,174.0,164.0,164,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,CEREALES,MAIZ,MAIZ,2013,2013A,150.0,148.0,370,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6881,BARRANCABERMEJA,CEREALES,MAIZ,MAIZ,2013,2013A,132.0,128.0,320,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68152,CARCASI,CEREALES,MAIZ,MAIZ,2013,2013A,130.0,130.0,286,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68179,CHIPATA,CEREALES,MAIZ,MAIZ,2013,2013A,125.0,123.0,184,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,CEREALES,MAIZ,MAIZ,2013,2013A,121.0,116.0,150,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68468,MOLAGAVITA,CEREALES,MAIZ,MAIZ,2013,2013A,105.0,102.0,122,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,CEREALES,MAIZ,MAIZ,2013,2013A,100.0,100.0,250,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,CEREALES,MAIZ,MAIZ,2013,2013A,100.0,100.0,105,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68377,LA BELLEZA,CEREALES,MAIZ,MAIZ,2013,2013A,95.0,90.0,180,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68425,MACARAVITA,CEREALES,MAIZ,MAIZ,2013,2013A,95.0,95.0,90,0.95,0.95,GRANO SECO,TRANSITORIO
68,SANTANDER,6819,CIMITARRA,CEREALES,MAIZ,MAIZ,2013,2013A,90.0,81.0,64,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,6813,AGUADA,CEREALES,MAIZ,MAIZ,2013,2013A,80.0,76.0,140,1.85,1.85,GRANO SECO,TRANSITORIO
68,SANTANDER,682,ALBANIA,CEREALES,MAIZ,MAIZ,2013,2013A,80.0,76.0,140,1.85,1.85,GRANO SECO,TRANSITORIO
68,SANTANDER,68307,GIRON,CEREALES,MAIZ,MAIZ,2013,2013A,80.0,64.0,76,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,CEREALES,MAIZ,MAIZ,2013,2013A,80.0,60.0,120,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,CEREALES,MAIZ,MAIZ,2013,2013A,80.0,80.0,200,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,CEREALES,MAIZ,MAIZ,2013,2013A,75.0,75.0,187,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,CEREALES,MAIZ,MAIZ,2013,2013A,70.0,64.0,67,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68406,LEBRIJA,CEREALES,MAIZ,MAIZ,2013,2013A,70.0,70.0,102,1.47,1.47,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,CEREALES,MAIZ,MAIZ,2013,2013A,70.0,50.0,87,1.75,1.75,GRANO SECO,TRANSITORIO
68,SANTANDER,68522,PALMAR,CEREALES,MAIZ,MAIZ,2013,2013A,65.0,62.0,130,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68397,LA PAZ,CEREALES,MAIZ,MAIZ,2013,2013A,60.0,60.0,150,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,CEREALES,MAIZ,MAIZ,2013,2013A,60.0,60.0,90,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6832,GUADALUPE,CEREALES,MAIZ,MAIZ,2013,2013A,55.0,48.0,120,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,2013,2013A,53.0,48.0,96,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68327,GUEPSA,CEREALES,MAIZ,MAIZ,2013,2013A,50.0,46.0,120,2.61,2.61,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,CEREALES,MAIZ,MAIZ,2013,2013A,45.0,40.0,100,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,CEREALES,MAIZ,MAIZ,2013,2013A,40.0,35.0,66,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,6825,EL PEÑON,CEREALES,MAIZ,MAIZ,2013,2013A,40.0,40.0,60,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68266,ENCISO,CEREALES,MAIZ,MAIZ,2013,2013A,40.0,36.0,64,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,CEREALES,MAIZ,MAIZ,2013,2013A,40.0,35.0,59,1.7,1.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68755,SOCORRO,CEREALES,MAIZ,MAIZ,2013,2013A,40.0,40.0,100,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,CEREALES,MAIZ,MAIZ,2013,2013A,40.0,38.0,76,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,CEREALES,MAIZ,MAIZ,2013,2013A,30.0,19.0,28,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,CEREALES,MAIZ,MAIZ,2013,2013A,30.0,30.0,75,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,CEREALES,MAIZ,MAIZ,2013,2013A,30.0,25.0,55,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,CEREALES,MAIZ,MAIZ,2013,2013A,30.0,30.0,75,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,CEREALES,MAIZ,MAIZ,2013,2013A,28.0,27.0,67,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68705,SANTA BARBARA,CEREALES,MAIZ,MAIZ,2013,2013A,26.0,25.0,62,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,CEREALES,MAIZ,MAIZ,2013,2013A,25.0,25.0,30,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,CEREALES,MAIZ,MAIZ,2013,2013A,24.0,8.0,20,2.6,2.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68264,ENCINO,CEREALES,MAIZ,MAIZ,2013,2013A,23.0,23.0,46,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68895,ZAPATOCA,CEREALES,MAIZ,MAIZ,2013,2013A,23.0,21.0,52,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68464,MOGOTES,CEREALES,MAIZ,MAIZ,2013,2013A,22.0,17.0,28,1.7,1.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68572,PUENTE NACIONAL,CEREALES,MAIZ,MAIZ,2013,2013A,22.0,22.0,55,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68682,SAN JOAQUIN,CEREALES,MAIZ,MAIZ,2013,2013A,21.0,18.0,27,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,BARBOSA,CEREALES,MAIZ,MAIZ,2013,2013A,20.0,20.0,50,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,CEREALES,MAIZ,MAIZ,2013,2013A,18.0,16.0,32,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68573,PUERTO PARRA,CEREALES,MAIZ,MAIZ,2013,2013A,15.0,13.0,20,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,CEREALES,MAIZ,MAIZ,2013,2013A,12.0,10.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68101,BOLIVAR,CEREALES,MAIZ,MAIZ,2013,2013A,10.0,9.0,13,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,CEREALES,MAIZ,MAIZ,2013,2013A,10.0,10.0,19,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,CEREALES,MAIZ,MAIZ,2013,2013A,10.0,9.0,18,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68169,CHARTA,CEREALES,MAIZ,MAIZ,2013,2013A,10.0,10.0,12,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6837,JORDAN,CEREALES,MAIZ,MAIZ,2013,2013A,10.0,9.0,18,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,CEREALES,MAIZ,MAIZ,2013,2013A,9.0,9.0,14,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,CEREALES,MAIZ,MAIZ,2013,2013A,8.0,8.0,16,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,CEREALES,MAIZ,MAIZ,2013,2013A,7.0,7.0,17,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68132,CALIFORNIA,CEREALES,MAIZ,MAIZ,2013,2013A,4.0,4.0,4,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68867,VETAS,CEREALES,MAIZ,MAIZ,2013,2013A,2.0,2.0,3,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,CEREALES,MAIZ,MAIZ,2013,2013B,348.0,348.0,696,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,CEREALES,MAIZ,MAIZ,2013,2013B,200.0,200.0,400,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,CEREALES,MAIZ,MAIZ,2013,2013B,200.0,195.0,292,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,CEREALES,MAIZ,MAIZ,2013,2013B,180.0,180.0,378,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,CEREALES,MAIZ,MAIZ,2013,2013B,160.0,145.0,203,1.4,1.4,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,CEREALES,MAIZ,MAIZ,2013,2013B,160.0,160.0,400,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,CEREALES,MAIZ,MAIZ,2013,2013B,160.0,160.0,400,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68179,CHIPATA,CEREALES,MAIZ,MAIZ,2013,2013B,150.0,150.0,225,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,CEREALES,MAIZ,MAIZ,2013,2013B,140.0,130.0,325,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68152,CARCASI,CEREALES,MAIZ,MAIZ,2013,2013B,125.0,125.0,275,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,CEREALES,MAIZ,MAIZ,2013,2013B,100.0,100.0,105,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,CEREALES,MAIZ,MAIZ,2013,2013B,90.0,90.0,225,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6892,BETULIA,CEREALES,MAIZ,MAIZ,2013,2013B,90.0,90.0,171,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68377,LA BELLEZA,CEREALES,MAIZ,MAIZ,2013,2013B,90.0,80.0,160,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,CEREALES,MAIZ,MAIZ,2013,2013B,90.0,80.0,200,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6881,BARRANCABERMEJA,CEREALES,MAIZ,MAIZ,2013,2013B,85.0,85.0,212,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6819,CIMITARRA,CEREALES,MAIZ,MAIZ,2013,2013B,80.0,72.0,72,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,CEREALES,MAIZ,MAIZ,2013,2013B,80.0,50.0,90,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68266,ENCISO,CEREALES,MAIZ,MAIZ,2013,2013B,80.0,70.0,175,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68307,GIRON,CEREALES,MAIZ,MAIZ,2013,2013B,80.0,53.0,63,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,CEREALES,MAIZ,MAIZ,2013,2013B,70.0,70.0,140,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,CEREALES,MAIZ,MAIZ,2013,2013B,70.0,70.0,175,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,CEREALES,MAIZ,MAIZ,2013,2013B,60.0,60.0,66,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,CEREALES,MAIZ,MAIZ,2013,2013B,60.0,60.0,126,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68522,PALMAR,CEREALES,MAIZ,MAIZ,2013,2013B,50.0,49.0,102,2.1,2.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,2013,2013B,50.0,35.0,70,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68615,RIONEGRO,CEREALES,MAIZ,MAIZ,2013,2013B,45.0,45.0,81,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,6832,GUADALUPE,CEREALES,MAIZ,MAIZ,2013,2013B,42.0,40.0,100,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6825,EL PEÑON,CEREALES,MAIZ,MAIZ,2013,2013B,40.0,40.0,60,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,CEREALES,MAIZ,MAIZ,2013,2013B,40.0,40.0,76,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,CEREALES,MAIZ,MAIZ,2013,2013B,40.0,40.0,100,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68101,BOLIVAR,CEREALES,MAIZ,MAIZ,2013,2013B,38.0,36.0,61,1.7,1.7,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,CEREALES,MAIZ,MAIZ,2013,2013B,35.0,32.0,60,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,CEREALES,MAIZ,MAIZ,2013,2013B,35.0,32.0,38,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,CEREALES,MAIZ,MAIZ,2013,2013B,30.0,25.0,55,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,CEREALES,MAIZ,MAIZ,2013,2013B,30.0,30.0,45,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68572,PUENTE NACIONAL,CEREALES,MAIZ,MAIZ,2013,2013B,24.0,24.0,60,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68895,ZAPATOCA,CEREALES,MAIZ,MAIZ,2013,2013B,23.0,21.0,52,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,CEREALES,MAIZ,MAIZ,2013,2013B,22.0,20.0,52,2.6,2.6,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,BARBOSA,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,20.0,50,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,20.0,50,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6837,JORDAN,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,20.0,40,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68397,LA PAZ,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,20.0,50,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68573,PUERTO PARRA,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,18.0,28,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,18.0,27,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68755,SOCORRO,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,10.0,10,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,CEREALES,MAIZ,MAIZ,2013,2013B,20.0,15.0,30,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68264,ENCINO,CEREALES,MAIZ,MAIZ,2013,2013B,19.0,19.0,38,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,CEREALES,MAIZ,MAIZ,2013,2013B,17.0,17.0,32,1.93,1.93,GRANO SECO,TRANSITORIO
68,SANTANDER,68296,GALAN,CEREALES,MAIZ,MAIZ,2013,2013B,15.0,15.0,18,1.25,1.25,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,CEREALES,MAIZ,MAIZ,2013,2013B,15.0,13.0,32,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68425,MACARAVITA,CEREALES,MAIZ,MAIZ,2013,2013B,15.0,15.0,12,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,CEREALES,MAIZ,MAIZ,2013,2013B,15.0,15.0,37,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,CEREALES,MAIZ,MAIZ,2013,2013B,10.0,9.0,18,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2013,2013B,10.0,1.0,1,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68271,FLORIAN,CEREALES,MAIZ,MAIZ,2013,2013B,10.0,10.0,25,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,CEREALES,MAIZ,MAIZ,2013,2013B,10.0,10.0,16,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68169,CHARTA,CEREALES,MAIZ,MAIZ,2013,2013B,8.0,8.0,9,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,CEREALES,MAIZ,MAIZ,2013,2013B,8.0,7.0,8,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68705,SANTA BARBARA,CEREALES,MAIZ,MAIZ,2013,2013B,8.0,7.0,17,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,CEREALES,MAIZ,MAIZ,2013,2013B,6.0,5.0,10,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,CEREALES,MAIZ,MAIZ,2013,2013B,6.0,6.0,10,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,CEREALES,MAIZ,MAIZ,2013,2013B,6.0,6.0,15,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68211,CONTRATACION,CEREALES,MAIZ,MAIZ,2013,2013B,6.0,5.0,2,0.5,0.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68132,CALIFORNIA,CEREALES,MAIZ,MAIZ,2013,2013B,5.0,5.0,5,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68464,MOGOTES,CEREALES,MAIZ,MAIZ,2013,2013B,5.0,5.0,6,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68162,CERRITO,CEREALES,MAIZ,MAIZ,2013,2013B,3.0,3.0,2,0.88,0.88,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2014,2014A,350.0,340.0,561,1.65,1.65,GRANO SECO,TRANSITORIO
68,SANTANDER,68615,RIONEGRO,CEREALES,MAIZ,MAIZ,2014,2014A,320.0,320.0,480,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68121,CABRERA,CEREALES,MAIZ,MAIZ,2014,2014A,250.0,240.0,400,1.67,1.67,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,CEREALES,MAIZ,MAIZ,2014,2014A,250.0,230.0,386,1.68,1.68,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,CEREALES,MAIZ,MAIZ,2014,2014A,220.0,150.0,225,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68324,GUAVATA,CEREALES,MAIZ,MAIZ,2014,2014A,200.0,200.0,264,1.32,1.32,GRANO SECO,TRANSITORIO
68,SANTANDER,68673,SAN BENITO,CEREALES,MAIZ,MAIZ,2014,2014A,200.0,100.0,222,2.22,2.22,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,CEREALES,MAIZ,MAIZ,2014,2014A,196.0,90.0,135,1.51,1.51,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,CEREALES,MAIZ,MAIZ,2014,2014A,180.0,180.0,360,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,CEREALES,MAIZ,MAIZ,2014,2014A,165.0,160.0,272,1.7,1.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2014,2014A,160.0,160.0,180,1.13,1.13,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,CEREALES,MAIZ,MAIZ,2014,2014A,160.0,130.0,208,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,CEREALES,MAIZ,MAIZ,2014,2014A,150.0,150.0,198,1.32,1.32,GRANO SECO,TRANSITORIO
