COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,ANO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPENO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
41,HUILA,4113,AGRADO,CEREALES,MAIZ,MAIZ,2017,2017A,28.0,28.0,38,1.36,1.36,GRANO SECO,TRANSITORIO
41,HUILA,41483,NATAGA,CEREALES,MAIZ,MAIZ,2017,2017A,26.0,24.0,36,1.54,1.54,GRANO SECO,TRANSITORIO
41,HUILA,41349,HOBO,CEREALES,MAIZ,MAIZ,2017,2017A,25.0,25.0,35,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,41518,PAICOL,CEREALES,MAIZ,MAIZ,2017,2017A,23.0,23.0,28,1.23,1.23,GRANO SECO,TRANSITORIO
41,HUILA,41244,ELIAS,CEREALES,MAIZ,MAIZ,2017,2017A,20.0,20.0,24,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,41676,SANTA MARIA,CEREALES,MAIZ,MAIZ,2017,2017A,18.0,15.0,20,1.37,1.37,GRANO SECO,TRANSITORIO
41,HUILA,4153,PALESTINA,CEREALES,MAIZ,MAIZ,2017,2017A,15.0,15.0,18,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,41797,TESALIA,CEREALES,MAIZ,MAIZ,2017,2017A,11.0,11.0,14,1.3,1.3,GRANO SECO,TRANSITORIO
41,HUILA,4126,ALTAMIRA,CEREALES,MAIZ,MAIZ,2017,2017A,10.0,10.0,13,1.3,1.3,GRANO SECO,TRANSITORIO
41,HUILA,411,NEIVA,CEREALES,MAIZ,MAIZ,2017,2017B,1.33,1.33,1,1.47,1.47,GRANO SECO,TRANSITORIO
41,HUILA,41396,LA PLATA,CEREALES,MAIZ,MAIZ,2017,2017B,1.35,1.35,1,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41551,PITALITO,CEREALES,MAIZ,MAIZ,2017,2017B,740.0,730.0,1043,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,41298,GARZON,CEREALES,MAIZ,MAIZ,2017,2017B,450.0,445.0,1032,2.32,2.32,GRANO SECO,TRANSITORIO
41,HUILA,416,ACEVEDO,CEREALES,MAIZ,MAIZ,2017,2017B,400.0,380.0,604,1.59,1.59,GRANO SECO,TRANSITORIO
41,HUILA,412,ALGECIRAS,CEREALES,MAIZ,MAIZ,2017,2017B,345.0,345.0,517,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41132,CAMPOALEGRE,CEREALES,MAIZ,MAIZ,2017,2017B,321.0,321.0,468,1.46,1.46,GRANO SECO,TRANSITORIO
41,HUILA,41668,SAN AGUSTIN,CEREALES,MAIZ,MAIZ,2017,2017B,290.0,290.0,435,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41306,GIGANTE,CEREALES,MAIZ,MAIZ,2017,2017B,270.0,270.0,359,1.33,1.33,GRANO SECO,TRANSITORIO
41,HUILA,41615,RIVERA,CEREALES,MAIZ,MAIZ,2017,2017B,270.0,266.0,399,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41206,COLOMBIA,CEREALES,MAIZ,MAIZ,2017,2017B,230.0,220.0,180,0.82,0.82,GRANO SECO,TRANSITORIO
41,HUILA,41359,ISNOS,CEREALES,MAIZ,MAIZ,2017,2017B,227.0,227.0,447,1.97,1.97,GRANO SECO,TRANSITORIO
41,HUILA,41807,TIMANA,CEREALES,MAIZ,MAIZ,2017,2017B,170.0,170.0,204,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,41801,TERUEL,CEREALES,MAIZ,MAIZ,2017,2017B,165.0,165.0,235,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,4116,AIPE,CEREALES,MAIZ,MAIZ,2017,2017B,152.0,152.0,164,1.8,1.8,GRANO SECO,TRANSITORIO
41,HUILA,41524,PALERMO,CEREALES,MAIZ,MAIZ,2017,2017B,142.0,142.0,204,1.44,1.44,GRANO SECO,TRANSITORIO
41,HUILA,41799,TELLO,CEREALES,MAIZ,MAIZ,2017,2017B,135.0,135.0,193,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,4166,SALADOBLANCO,CEREALES,MAIZ,MAIZ,2017,2017B,132.0,132.0,211,1.6,1.6,GRANO SECO,TRANSITORIO
41,HUILA,41357,IQUIRA,CEREALES,MAIZ,MAIZ,2017,2017B,131.0,131.0,180,1.38,1.38,GRANO SECO,TRANSITORIO
41,HUILA,4113,AGRADO,CEREALES,MAIZ,MAIZ,2017,2017B,75.0,75.0,92,1.23,1.23,GRANO SECO,TRANSITORIO
41,HUILA,4177,SUAZA,CEREALES,MAIZ,MAIZ,2017,2017B,74.0,69.0,157,2.28,2.28,GRANO SECO,TRANSITORIO
41,HUILA,41378,LA ARGENTINA,CEREALES,MAIZ,MAIZ,2017,2017B,69.0,39.0,54,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,41319,GUADALUPE,CEREALES,MAIZ,MAIZ,2017,2017B,68.0,66.0,165,2.5,2.5,GRANO SECO,TRANSITORIO
41,HUILA,41503,OPORAPA,CEREALES,MAIZ,MAIZ,2017,2017B,50.0,50.0,100,2.0,2.0,GRANO SECO,TRANSITORIO
41,HUILA,4178,BARAYA,CEREALES,MAIZ,MAIZ,2017,2017B,33.0,33.0,44,1.35,1.35,GRANO SECO,TRANSITORIO
41,HUILA,41548,PITAL,CEREALES,MAIZ,MAIZ,2017,2017B,30.0,30.0,42,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,41349,HOBO,CEREALES,MAIZ,MAIZ,2017,2017B,25.0,25.0,36,1.45,1.45,GRANO SECO,TRANSITORIO
41,HUILA,41791,TARQUI,CEREALES,MAIZ,MAIZ,2017,2017B,25.0,25.0,35,1.42,1.42,GRANO SECO,TRANSITORIO
41,HUILA,41797,TESALIA,CEREALES,MAIZ,MAIZ,2017,2017B,25.0,20.0,28,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,4126,ALTAMIRA,CEREALES,MAIZ,MAIZ,2017,2017B,20.0,20.0,34,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,41518,PAICOL,CEREALES,MAIZ,MAIZ,2017,2017B,19.0,19.0,25,1.36,1.36,GRANO SECO,TRANSITORIO
41,HUILA,41676,SANTA MARIA,CEREALES,MAIZ,MAIZ,2017,2017B,18.0,17.0,24,1.46,1.46,GRANO SECO,TRANSITORIO
41,HUILA,41483,NATAGA,CEREALES,MAIZ,MAIZ,2017,2017B,15.0,14.0,22,1.6,1.6,GRANO SECO,TRANSITORIO
41,HUILA,4153,PALESTINA,CEREALES,MAIZ,MAIZ,2017,2017B,12.0,12.0,18,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41244,ELIAS,CEREALES,MAIZ,MAIZ,2017,2017B,10.0,10.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,411,NEIVA,CEREALES,MAIZ,MAIZ,2018,2018A,1.28,1.28,1,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,41551,PITALITO,CEREALES,MAIZ,MAIZ,2018,2018A,705.0,705.0,1008,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,41298,GARZON,CEREALES,MAIZ,MAIZ,2018,2018A,540.0,540.0,1215,2.25,2.25,GRANO SECO,TRANSITORIO
41,HUILA,416,ACEVEDO,CEREALES,MAIZ,MAIZ,2018,2018A,402.0,402.0,639,1.59,1.59,GRANO SECO,TRANSITORIO
41,HUILA,412,ALGECIRAS,CEREALES,MAIZ,MAIZ,2018,2018A,370.0,370.0,555,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41132,CAMPOALEGRE,CEREALES,MAIZ,MAIZ,2018,2018A,340.0,340.0,496,1.46,1.46,GRANO SECO,TRANSITORIO
41,HUILA,41668,SAN AGUSTIN,CEREALES,MAIZ,MAIZ,2018,2018A,336.0,336.0,537,1.6,1.6,GRANO SECO,TRANSITORIO
41,HUILA,41206,COLOMBIA,CEREALES,MAIZ,MAIZ,2018,2018A,310.0,310.0,260,0.84,0.84,GRANO SECO,TRANSITORIO
41,HUILA,41306,GIGANTE,CEREALES,MAIZ,MAIZ,2018,2018A,290.0,290.0,385,1.33,1.33,GRANO SECO,TRANSITORIO
41,HUILA,41359,ISNOS,CEREALES,MAIZ,MAIZ,2018,2018A,290.0,290.0,548,1.89,1.89,GRANO SECO,TRANSITORIO
41,HUILA,41615,RIVERA,CEREALES,MAIZ,MAIZ,2018,2018A,275.0,275.0,412,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41801,TERUEL,CEREALES,MAIZ,MAIZ,2018,2018A,175.0,175.0,250,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,4166,SALADOBLANCO,CEREALES,MAIZ,MAIZ,2018,2018A,135.0,135.0,222,1.65,1.65,GRANO SECO,TRANSITORIO
41,HUILA,41524,PALERMO,CEREALES,MAIZ,MAIZ,2018,2018A,125.0,125.0,181,1.45,1.45,GRANO SECO,TRANSITORIO
41,HUILA,41357,IQUIRA,CEREALES,MAIZ,MAIZ,2018,2018A,124.0,124.0,162,1.31,1.31,GRANO SECO,TRANSITORIO
41,HUILA,41807,TIMANA,CEREALES,MAIZ,MAIZ,2018,2018A,120.0,120.0,144,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,41799,TELLO,CEREALES,MAIZ,MAIZ,2018,2018A,110.0,110.0,156,1.42,1.42,GRANO SECO,TRANSITORIO
41,HUILA,41503,OPORAPA,CEREALES,MAIZ,MAIZ,2018,2018A,100.0,100.0,248,2.48,2.48,GRANO SECO,TRANSITORIO
41,HUILA,41378,LA ARGENTINA,CEREALES,MAIZ,MAIZ,2018,2018A,60.0,60.0,84,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,41319,GUADALUPE,CEREALES,MAIZ,MAIZ,2018,2018A,50.0,50.0,125,2.5,2.5,GRANO SECO,TRANSITORIO
41,HUILA,41349,HOBO,CEREALES,MAIZ,MAIZ,2018,2018A,40.0,40.0,58,1.45,1.45,GRANO SECO,TRANSITORIO
41,HUILA,41797,TESALIA,CEREALES,MAIZ,MAIZ,2018,2018A,35.0,35.0,49,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,4178,BARAYA,CEREALES,MAIZ,MAIZ,2018,2018A,33.0,33.0,44,1.35,1.35,GRANO SECO,TRANSITORIO
41,HUILA,4177,SUAZA,CEREALES,MAIZ,MAIZ,2018,2018A,33.0,33.0,69,2.11,2.11,GRANO SECO,TRANSITORIO
41,HUILA,4126,ALTAMIRA,CEREALES,MAIZ,MAIZ,2018,2018A,32.0,32.0,54,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,41518,PAICOL,CEREALES,MAIZ,MAIZ,2018,2018A,32.0,32.0,43,1.36,1.36,GRANO SECO,TRANSITORIO
41,HUILA,41791,TARQUI,CEREALES,MAIZ,MAIZ,2018,2018A,28.0,28.0,39,1.42,1.42,GRANO SECO,TRANSITORIO
41,HUILA,4113,AGRADO,CEREALES,MAIZ,MAIZ,2018,2018A,25.0,25.0,31,1.25,1.25,GRANO SECO,TRANSITORIO
41,HUILA,41396,LA PLATA,CEREALES,MAIZ,MAIZ,2018,2018A,25.0,25.0,37,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41483,NATAGA,CEREALES,MAIZ,MAIZ,2018,2018A,25.0,25.0,40,1.6,1.6,GRANO SECO,TRANSITORIO
41,HUILA,4116,AIPE,CEREALES,MAIZ,MAIZ,2018,2018A,20.0,20.0,21,1.8,1.8,GRANO SECO,TRANSITORIO
41,HUILA,41244,ELIAS,CEREALES,MAIZ,MAIZ,2018,2018A,15.0,15.0,22,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,4153,PALESTINA,CEREALES,MAIZ,MAIZ,2018,2018A,10.0,10.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41548,PITAL,CEREALES,MAIZ,MAIZ,2018,2018A,4.0,4.0,5,1.45,1.45,GRANO SECO,TRANSITORIO
41,HUILA,41676,SANTA MARIA,CEREALES,MAIZ,MAIZ,2018,2018A,2.0,2.0,2,1.48,1.48,GRANO SECO,TRANSITORIO
41,HUILA,41676,SANTA MARIA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,3.0,3.0,4,1.47,1.47,GRANO SECO,TRANSITORIO
41,HUILA,411,NEIVA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,1.7,1.7,2,1.25,1.25,GRANO SECO,TRANSITORIO
41,HUILA,41396,LA PLATA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,1.35,1.35,1,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,41551,PITALITO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,1.19,1.19,1,1.23,1.23,GRANO SECO,TRANSITORIO
41,HUILA,41298,GARZON,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,1.0,1.0,1,1.1,1.1,GRANO SECO,TRANSITORIO
41,HUILA,41306,GIGANTE,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,550.0,550.0,599,1.9,1.9,GRANO SECO,TRANSITORIO
41,HUILA,41807,TIMANA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,540.0,540.0,577,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,41668,SAN AGUSTIN,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,470.0,470.0,521,1.11,1.11,GRANO SECO,TRANSITORIO
41,HUILA,41206,COLOMBIA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,370.0,370.0,336,0.91,0.91,GRANO SECO,TRANSITORIO
41,HUILA,4116,AIPE,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,330.0,330.0,376,1.14,1.14,GRANO SECO,TRANSITORIO
41,HUILA,41132,CAMPOALEGRE,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,230.0,230.0,269,1.17,1.17,GRANO SECO,TRANSITORIO
41,HUILA,416,ACEVEDO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,220.0,220.0,264,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,41357,IQUIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,213.0,213.0,159,0.75,0.75,GRANO SECO,TRANSITORIO
41,HUILA,4178,BARAYA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,195.0,195.0,265,1.36,1.36,GRANO SECO,TRANSITORIO
41,HUILA,41359,ISNOS,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,195.0,195.0,208,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,4166,SALADOBLANCO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,150.0,150.0,105,0.7,0.7,GRANO SECO,TRANSITORIO
41,HUILA,41378,LA ARGENTINA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,130.0,130.0,195,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41791,TARQUI,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,125.0,125.0,162,1.3,1.3,GRANO SECO,TRANSITORIO
41,HUILA,4153,PALESTINA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,120.0,120.0,84,0.7,0.7,GRANO SECO,TRANSITORIO
41,HUILA,41615,RIVERA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,110.0,110.0,108,0.99,0.99,GRANO SECO,TRANSITORIO
41,HUILA,41799,TELLO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,100.0,100.0,163,1.63,1.63,GRANO SECO,TRANSITORIO
41,HUILA,41548,PITAL,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,80.0,80.0,102,1.28,1.28,GRANO SECO,TRANSITORIO
41,HUILA,41319,GUADALUPE,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,70.0,70.0,93,1.34,1.34,GRANO SECO,TRANSITORIO
41,HUILA,41483,NATAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,60.0,60.0,72,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,41503,OPORAPA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,60.0,60.0,54,0.9,0.9,GRANO SECO,TRANSITORIO
41,HUILA,41524,PALERMO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,60.0,60.0,52,0.88,0.88,GRANO SECO,TRANSITORIO
41,HUILA,4177,SUAZA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,60.0,60.0,72,1.2,1.2,GRANO SECO,TRANSITORIO
41,HUILA,4126,ALTAMIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,35.0,35.0,40,1.17,1.17,GRANO SECO,TRANSITORIO
41,HUILA,41801,TERUEL,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,35.0,35.0,38,1.1,1.1,GRANO SECO,TRANSITORIO
41,HUILA,41244,ELIAS,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,30.0,30.0,22,0.75,0.75,GRANO SECO,TRANSITORIO
41,HUILA,41518,PAICOL,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,20.0,20.0,18,0.9,0.9,GRANO SECO,TRANSITORIO
41,HUILA,4113,AGRADO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,8.0,8.0,6,0.8,0.8,GRANO SECO,TRANSITORIO
41,HUILA,41349,HOBO,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,6.0,6.0,9,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41797,TESALIA,LEGUMINOSAS,FRIJOL,FRIJOL,2006,2006B,3.0,3.0,2,0.7,0.7,GRANO SECO,TRANSITORIO
41,HUILA,41676,SANTA MARIA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,3.0,2.896,3,1.38,1.38,GRANO SECO,TRANSITORIO
41,HUILA,411,NEIVA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,1.7,1.69,2,1.22,1.22,GRANO SECO,TRANSITORIO
41,HUILA,41396,LA PLATA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,1.2,1.2,1,1.28,1.28,GRANO SECO,TRANSITORIO
41,HUILA,41551,PITALITO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,1.2,1.2,1,1.16,1.16,GRANO SECO,TRANSITORIO
41,HUILA,41298,GARZON,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,850.0,850.0,977,1.15,1.15,GRANO SECO,TRANSITORIO
41,HUILA,41206,COLOMBIA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,530.0,530.0,445,0.84,0.84,GRANO SECO,TRANSITORIO
41,HUILA,41306,GIGANTE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,510.0,510.0,576,1.13,1.13,GRANO SECO,TRANSITORIO
41,HUILA,41668,SAN AGUSTIN,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,470.0,470.0,521,1.11,1.11,GRANO SECO,TRANSITORIO
41,HUILA,41807,TIMANA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,400.0,400.0,432,1.8,1.8,GRANO SECO,TRANSITORIO
41,HUILA,4116,AIPE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,350.0,350.0,381,1.9,1.9,GRANO SECO,TRANSITORIO
41,HUILA,4178,BARAYA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,270.0,265.0,296,1.12,1.12,GRANO SECO,TRANSITORIO
41,HUILA,41132,CAMPOALEGRE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,240.0,240.0,252,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,416,ACEVEDO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,235.0,235.0,251,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,41799,TELLO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,217.0,217.0,214,0.99,0.99,GRANO SECO,TRANSITORIO
41,HUILA,41357,IQUIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,213.0,213.0,159,0.75,0.75,GRANO SECO,TRANSITORIO
41,HUILA,41359,ISNOS,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,195.0,195.0,208,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,4166,SALADOBLANCO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,150.0,110.0,80,0.73,0.73,GRANO SECO,TRANSITORIO
41,HUILA,41319,GUADALUPE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,140.0,140.0,138,0.99,0.99,GRANO SECO,TRANSITORIO
41,HUILA,4153,PALESTINA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,130.0,130.0,91,0.7,0.7,GRANO SECO,TRANSITORIO
41,HUILA,41791,TARQUI,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,125.0,125.0,162,1.3,1.3,GRANO SECO,TRANSITORIO
41,HUILA,41548,PITAL,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,110.0,95.0,121,1.28,1.28,GRANO SECO,TRANSITORIO
41,HUILA,41615,RIVERA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,110.0,110.0,99,0.9,0.9,GRANO SECO,TRANSITORIO
41,HUILA,41378,LA ARGENTINA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,80.0,80.0,120,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,4177,SUAZA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,80.0,80.0,88,1.11,1.11,GRANO SECO,TRANSITORIO
41,HUILA,41524,PALERMO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,65.0,65.0,52,0.81,0.81,GRANO SECO,TRANSITORIO
41,HUILA,41503,OPORAPA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,55.0,40.0,34,0.86,0.86,GRANO SECO,TRANSITORIO
41,HUILA,41801,TERUEL,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,44.0,42.0,42,1.0,1.0,GRANO SECO,TRANSITORIO
41,HUILA,41244,ELIAS,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,30.0,30.0,21,0.7,0.7,GRANO SECO,TRANSITORIO
41,HUILA,41483,NATAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,27.0,27.0,32,1.22,1.22,GRANO SECO,TRANSITORIO
41,HUILA,4126,ALTAMIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,25.0,25.0,28,1.12,1.12,GRANO SECO,TRANSITORIO
41,HUILA,41518,PAICOL,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,20.0,19.0,16,0.85,0.85,GRANO SECO,TRANSITORIO
41,HUILA,4113,AGRADO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,10.0,10.0,7,0.75,0.75,GRANO SECO,TRANSITORIO
41,HUILA,41349,HOBO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,4.0,4.0,5,1.4,1.4,GRANO SECO,TRANSITORIO
41,HUILA,41797,TESALIA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007A,4.0,3.0,2,0.7,0.7,GRANO SECO,TRANSITORIO
41,HUILA,41676,SANTA MARIA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,3.0,3.0,4,1.43,1.43,GRANO SECO,TRANSITORIO
41,HUILA,411,NEIVA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,1.76,1.755,2,1.22,1.22,GRANO SECO,TRANSITORIO
41,HUILA,41298,GARZON,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,950.0,950.0,1121,1.18,1.18,GRANO SECO,TRANSITORIO
41,HUILA,41551,PITALITO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,750.0,750.0,787,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,41396,LA PLATA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,663.0,663.0,835,1.26,1.26,GRANO SECO,TRANSITORIO
41,HUILA,41306,GIGANTE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,540.0,540.0,615,1.14,1.14,GRANO SECO,TRANSITORIO
41,HUILA,41206,COLOMBIA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,500.0,500.0,440,0.88,0.88,GRANO SECO,TRANSITORIO
41,HUILA,41668,SAN AGUSTIN,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,470.0,470.0,535,1.14,1.14,GRANO SECO,TRANSITORIO
41,HUILA,41807,TIMANA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,330.0,325.0,130,0.4,0.4,GRANO SECO,TRANSITORIO
41,HUILA,4116,AIPE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,255.0,240.0,273,1.14,1.14,GRANO SECO,TRANSITORIO
41,HUILA,4178,BARAYA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,250.0,248.0,267,1.8,1.8,GRANO SECO,TRANSITORIO
41,HUILA,41132,CAMPOALEGRE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,240.0,240.0,264,1.1,1.1,GRANO SECO,TRANSITORIO
41,HUILA,41357,IQUIRA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,225.0,225.0,168,0.75,0.75,GRANO SECO,TRANSITORIO
41,HUILA,41359,ISNOS,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,210.0,210.0,203,0.97,0.97,GRANO SECO,TRANSITORIO
41,HUILA,41799,TELLO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,207.0,207.0,200,0.97,0.97,GRANO SECO,TRANSITORIO
41,HUILA,416,ACEVEDO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,190.0,190.0,203,1.7,1.7,GRANO SECO,TRANSITORIO
41,HUILA,4153,PALESTINA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,130.0,40.0,28,0.71,0.71,GRANO SECO,TRANSITORIO
41,HUILA,41791,TARQUI,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,115.0,115.0,148,1.29,1.29,GRANO SECO,TRANSITORIO
41,HUILA,41615,RIVERA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,110.0,110.0,99,0.9,0.9,GRANO SECO,TRANSITORIO
41,HUILA,4166,SALADOBLANCO,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,100.0,93.0,78,0.84,0.84,GRANO SECO,TRANSITORIO
41,HUILA,41319,GUADALUPE,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,85.0,85.0,108,1.28,1.28,GRANO SECO,TRANSITORIO
41,HUILA,41378,LA ARGENTINA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,80.0,80.0,120,1.5,1.5,GRANO SECO,TRANSITORIO
41,HUILA,4177,SUAZA,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,75.0,75.0,82,1.1,1.1,GRANO SECO,TRANSITORIO
41,HUILA,41548,PITAL,LEGUMINOSAS,FRIJOL,FRIJOL,2007,2007B,70.0,70.0,88,1.27,1.27,GRANO SECO,TRANSITORIO
